contract_product_name,contract_name,account_code,customer_regional_group,billing_country,stone_color_type,sku,application_code,application,application_vn,processing_code,processing_name,family,segment,created_date,fy_year,product_description,product_description_vn,length_cm,width_cm,height_cm,quantity,crates,m2,m3,ml,tons,sales_price,charge_unit,total_price_usd,price_m3,volume_m3,area_m2,specific_gravity,hs_coefficient
Absolute Basalt Tiles 90603 (20),02/A-X21.2/24,X21.2,Nhóm đầu 2,Germany,BD,BD7.2DOX1-0900600030,7.2,Tile / Paver,"Đá lát, cắt quy cách",DOX,Flamed Water,Interior_Tiles,Premium,2024-03-22,2024.0,"Absolute Black Basalt Tiles  Surface flamed and water jet, sawn edges & chamfered","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm.",90.0,60.0,3.0,75.0,3.0,40.5,1.22,67.5,3.58,34.8,USD/M2,1409.4,1155.2459016393443,0.0162,0.54,2.95,1.0
Absolute Basalt Cubic 998 (726),02/A-X21.2/24,X21.2,Nhóm đầu 2,Germany,BD,BD1.1DOX3-0090090080,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,2024-03-22,2024.0,"Absolute Basalt Cobble  Top side flamed waterjet finished, bottom sawn, others hand cut.","BAZAN ĐEN, Cubic-Mặt đốt xịt nước, cạnh chẻ tay, đáy cưa",9.0,9.0,8.0,1452.0,2.0,11.76,0.94,130.68,2.5,46.4,USD/M2,545.72,580.5531914893618,0.000648,0.0081,2.95,0.9
Absolute Basalt Stair 1003515 (8),02/A-X21.2/24,X21.2,Nhóm đầu 2,Germany,BD,BD4.1DOX0-1000350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Premium,2024-03-22,2024.0,"Extreme Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,35.0,15.0,96.0,12.0,33.6,5.04,96.0,14.87,55.44,USD/PC,5322.24,1056.0,0.0525,0.35,2.95,1.0
Absolute Basalt Paving 35156 (128),02/A-X21.2/24,X21.2,Nhóm đầu 2,Germany,BD,BD1.3DOX1-0350150060,1.3,Paving stone / Paving slab,Đá lát ngoài trời,DOX,Flamed Water,Exterior_Tiles,Common,2024-03-22,2024.0,"Absolute Black Basalt Paving Top side flamed, waterjet finished, sawn edges & chamfered","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm",35.0,15.0,6.0,256.0,2.0,13.44,0.81,89.6,2.38,38.2,USD/M2,513.41,633.8395061728394,0.00315,0.0525,2.95,1.0
Absolute Basalt Tiles 60603 (34),02/A-X21.2/24,X21.2,Nhóm đầu 2,Germany,BD,BD7.1DOX1-0600600030,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,2024-03-22,2024.0,"Absolute Basalt Tiles Top flamed and water jet finished, other sides sawn, beveled 3mm","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm.",60.0,60.0,3.0,136.0,4.0,48.96,1.47,81.6,4.33,33.5,USD/M2,1640.16,1115.7551020408164,0.0108,0.36,2.95,1.0
Bluestone Cubic 20105 (360),01/A-X499/24,X49,Nhóm đầu 4,Ireland,MB,MB1.1GCR0-0200100050,1.1,Cubes / Cobbles,Cubic (Đá vuông),GCR,Vibrated Honed Tumbled,Exterior_Tiles,Common,2024-03-20,2024.0,Vietnamese Bluestone Cobbles  Antique vibrated + calibrated + tumbled,"BLUESTONE, Cubic-Giả cổ rung",20.0,10.0,5.0,18360.0,51.0,367.2,18.36,3672.0,49.57,22.2,USD/M2,8151.84,444.0,0.001,0.02,2.7,1.0
Bluestone Cubic 10105 (720),01/A-X499/24,X49,Nhóm đầu 4,Ireland,MB,MB1.1GCR0-0100100050,1.1,Cubes / Cobbles,Cubic (Đá vuông),GCR,Vibrated Honed Tumbled,Exterior_Tiles,Common,2024-03-20,2024.0,Vietnamese Bluestone Cobbles  Antique vibrated + calibrated + tumbled,"BLUESTONE, Cubic-Giả cổ rung",10.0,10.0,5.0,3600.0,5.0,36.0,1.8,360.0,4.86,22.6,USD/M2,813.6,452.0,0.0005,0.01,2.7,1.0
Black Basalt Paving 60305,01/A-X9.1/24,X9.1,Nhóm đầu 9,Mauritius,BX,BX1.1DOX3-0600300050,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,2024-03-20,2024.0,"Black Basalt Paving 
Top flamed, 4 sides natural split, bottom sawn","BAZAN XÁM, Paving-Mặt đốt chải, 4 cạnh chẻ tay, đáy cưa",60.0,30.0,5.0,1008.0,21.0,181.44,9.07,604.8,25.42,6.83,USD/PC,6884.64,759.0562293274531,0.009,0.18,2.95,0.95
Absolute Basalt Cubic 998 (726),01/A-X21.2/24,X21.2,Nhóm đầu 2,Germany,BD,BD1.1DOX3-0090090080,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,2024-03-15,2024.0,"Absolute Basalt Cobble  Top side flamed waterjet finished, bottom sawn, others hand cut.","BAZAN ĐEN, Cubic-Mặt đốt xịt nước, cạnh chẻ tay, đáy cưa",9.0,9.0,8.0,1452.0,2.0,11.76,0.94,130.68,2.5,46.4,USD/M2,545.72,580.5531914893618,0.000648,0.0081,2.95,0.9
Absolute Basalt Stair 1003515 (8),01/A-X21.2/24,X21.2,Nhóm đầu 2,Germany,BD,BD4.1DOX0-1000350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Premium,2024-03-15,2024.0,"Extreme Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,35.0,15.0,112.0,14.0,39.2,5.88,112.0,17.35,55.44,USD/PC,6209.28,1056.0,0.0525,0.35,2.95,1.0
Black Basalt Tiles 132.1664,01A-X87/24 (Additional for Project),X87,Nhóm đầu 8,United State,BX,BX7.2DOX1-1321660040,7.2,Tile / Paver,"Đá lát, cắt quy cách",DOX,Flamed Water,Interior_Tiles,Premium,2024-03-15,2024.0,"PV-6-Grey Basalt Tiles - Interior  Flamed brushed surface 52"" x 26"" x 1.56""","BAZAN XÁM, Đá lát-Mặt Đốt chải  52"" x 26"" x 1.56""",132.1,66.0,4.0,12.0,1.0,10.46,0.42,15.85,1.13,49.5,USD/M2,517.88,1233.047619047619,0.0348744,0.8718600000000001,2.7,1.0
Absolute Basalt Paving 35156 (128),01/A-X21.2/24,X21.2,Nhóm đầu 2,Germany,BD,BD1.3DOX1-0350150060,1.3,Paving stone / Paving slab,Đá lát ngoài trời,DOX,Flamed Water,Exterior_Tiles,Common,2024-03-15,2024.0,"Absolute Black Basalt Paving Top side flamed, waterjet finished, sawn edges & chamfered","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm",35.0,15.0,6.0,256.0,2.0,13.44,0.81,89.6,2.38,38.2,USD/M2,513.41,633.8395061728394,0.00315,0.0525,2.95,1.0
Absolute Basalt Tiles 90603 (20),01/A-X21.2/24,X21.2,Nhóm đầu 2,Germany,BD,BD7.2DOX1-0900600030,7.2,Tile / Paver,"Đá lát, cắt quy cách",DOX,Flamed Water,Interior_Tiles,Premium,2024-03-15,2024.0,"Absolute Black Basalt Tiles  Surface flamed and water jet, sawn edges & chamfered","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm.",90.0,60.0,3.0,50.0,2.0,27.0,0.81,45.0,2.39,34.8,USD/M2,939.6,1160.0,0.0162,0.54,2.95,1.0
Absolute Basalt Tiles 60603 (34),01/A-X21.2/24,X21.2,Nhóm đầu 2,Germany,BD,BD7.1DOX1-0600600030,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,2024-03-15,2024.0,"Absolute Basalt Tiles Top flamed and water jet finished, other sides sawn, beveled 3mm","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm.",60.0,60.0,3.0,102.0,3.0,36.72,1.1,61.2,3.25,33.5,USD/M2,1230.12,1118.2909090909088,0.0108,0.36,2.95,1.0
Absolute Basalt Tiles 100303 (30),01/A-X23.1/24,X23.1,Nhóm đầu 2,Germany,BD,BD7.1DOX1-1000300030,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,2024-03-12,2024.0,"Absolute Basalt Tiles Top flamed and water jet finished, other sides sawn, beveled 3mm","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm.",100.0,30.0,3.0,24.0,,7.2,0.22,24.0,0.64,10.5,USD/PC,252.0,1145.4545454545455,0.009,0.3,2.95,1.0
Absolute Basalt Palisade 100258 (20),01/A-X23.1/24,X23.1,Nhóm đầu 2,Germany,BD,BD3.1DOX0-1000250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,2024-03-12,2024.0,Extreme Basalt Palisades All sides flamed + water jet finished All edge beveled,"BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,25.0,8.0,240.0,10.0,60.0,4.8,240.0,14.16,19.0,USD/PC,4560.0,950.0,0.02,0.25,2.95,1.0
Absolute Basalt Stair 1003515 (8),01/A-X23.1/24,X23.1,Nhóm đầu 2,Germany,BD,BD4.1DOX0-1000350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Premium,2024-03-12,2024.0,"Extreme Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,35.0,15.0,60.0,6.0,21.0,3.15,60.0,9.29,51.45,USD/PC,3087.0,980.0,0.0525,0.35,2.95,1.0
Black Basalt Cubic 10104 (450),02-X65/21,X65,Nhóm đầu 6,China,BX,BX1.1CTA0-0100100040,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Economy,2024-03-11,2024.0,Black Basalt Cube  All sides natural split,"BAZAN XÁM, Cubic-Chẻ tay tự nhiên",10.0,10.0,4.0,25200.0,28.0,252.0,10.08,2520.0,26.71,13.6,USD/M2,3427.2,340.0,0.0004,0.01,2.65,1.0
Absolute Basalt Cubic 10106 (900),01-X65/21,X65,Nhóm đầu 6,China,BD,BD1.1DOX3-0100100060,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,2024-03-11,2024.0,"Extreme Basalt Paving  Top flamed + water jet finished, 4 sides split, bottom sawn","BAZAN ĐEN, Cubic-Mặt đốt xịt nước, cạnh chẻ tay, đáy cưa.",10.0,10.0,6.0,14400.0,16.0,144.0,8.64,1440.0,25.49,34.5,USD/M2,4968.0,575.0,0.0006,0.01,2.95,1.0
Absolute Basalt Cubic 20106,01-X65/21,X65,Nhóm đầu 6,China,BD,BD1.1DOX1-0200100060,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,2024-03-11,2024.0,"Absolute Black Basalt Cobbles  Top flamed+ water jet, 5 sides sawn cut","BAZAN ĐEN, Cubic-Mặt đốt xịt nước, 4 cạnh cưa, đáy cưa.",20.0,10.0,6.0,450.0,1.0,9.0,0.54,90.0,1.59,35.5,USD/M2,319.5,591.6666666666666,0.0012,0.02,2.95,1.0
Absolute Basalt Cubic 10106 (900),01-X65/21,X65,Nhóm đầu 6,China,BD,BD1.1CTA1-0100100060,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Common,2024-03-11,2024.0,"Absolute Black Basalt Cobbles  Top natural split, other sides sawn","BAZAN ĐEN, Cubic-Mặt chẻ tay tự nhiên, 4 cạnh cưa, đáy cưa.",10.0,10.0,6.0,14400.0,16.0,144.0,8.64,1440.0,25.49,33.0,USD/M2,4752.0,550.0,0.0006,0.01,2.95,1.0
Absolute Basalt Cubic 20106,01-X65/21,X65,Nhóm đầu 6,China,BD,BD1.1CTA1-0200100060,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Common,2024-03-11,2024.0,"Absolute Black Basalt Cobbles  
Top natural split, other sides sawn","BAZAN ĐEN, Cubic-Mặt chẻ tay tự nhiên, 4 cạnh cưa, đáy cưa.",20.0,10.0,6.0,450.0,1.0,9.0,0.54,90.0,1.59,34.0,USD/M2,306.0,566.6666666666666,0.0012,0.02,2.95,1.0
Black Basalt Cubic 201010,01/A-X34/24,X34,Nhóm đầu 3,Switzerland,BX,BX1.1CTA0-0200100100,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Economy,2024-03-05,2024.0,Black Basalt Cubic Hand split (Packing in wooden crate),"BAZAN XÁM, Cubic-Chẻ tay tự nhiên",20.0,10.0,10.0,4200.0,14.0,84.0,8.4,840.0,20.03,117.4,USD/TON,2351.52,279.9428571428571,0.002,0.02,2.65,0.9
Black Basalt Cubic 10108 (700) TON,01/A-X34/24,X34,Nhóm đầu 3,Switzerland,BX,BX1.1CTA9-0100100080,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Economy,2024-03-05,2024.0,Black Basalt Cubic Hand split (Packing in wooden crate),"BAZAN XÁM, Cubic-Chẻ tay tự nhiên",10.0,10.0,8.0,33600.0,48.0,336.0,26.88,3360.0,64.11,115.3,USD/TON,7391.88,274.9955357142857,0.0008,0.01,2.65,0.9
Black Basalt Stair 75359,0124/X112,X11.2,Nhóm đầu 1,Netherlands,BX,BX4.1CTA0-0750350090,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,CTA,Split Handmade,STAIR,Common,2024-02-27,2024.0,"Black basalt Stepstone
Natural split","BAZAN XÁM, Bậc thang-Tất cả các cạnh cưa, tẩy tay tự nhiên",75.0,35.0,9.0,80.0,4.0,21.0,1.89,60.0,5.1,11.81,USD/PC,944.8,499.8941798941799,0.023625,0.2625,2.65,1.0
Black Basalt Poolcovers 60306/3,0124/X112,X11.2,Nhóm đầu 1,Netherlands,BX,BX6.1HON1-060030U6/3,6.1,Pool surrounding,Đá ghép hồ bơi,HON,Honed,"Pool surrounding,Window sill, covering",Super premium,2024-02-27,2024.0,"Black Basalt Poolcovers
Top side honed, bottom sawn, heads sawn, front edge 6cm honed and up and down chamfered - back edges (3cm) also honed and up and down chamfered 2mm (as drawing)","BAZAN XÁM, Đá bo hồ bơi-Mặt đốt, cạnh cưa, vạt mép 2mm, đáy cắt 6/3 cạnh bo tròn R=3 và hone (như bản vẽ)",60.0,30.0,6.0,208.0,4.0,37.44,2.25,124.8,6.07,17.82,USD/PC,3706.56,1647.36,0.0108,0.18,2.7,1.0
Black Basalt U-Profile 1003010/3 (20),0124/X112,X11.2,Nhóm đầu 1,Netherlands,BX,BX6.0DOC1-10030UT10/3,6.1,Pool surrounding,Đá ghép hồ bơi,DOC,Flamed Brush,"Pool surrounding,Window sill, covering",Super premium,2024-02-27,2024.0,"Black Basalt U-PROFILE
Surface flamed brush, all sides chamfered 2mm","BAZAN XÁM, Chữ U-Mặt đốt chải, các cạnh còn lại cưa, tất cả các cạnh vạt mép 2mm, đáy cắt 10/3",100.0,30.0,10.0,120.0,6.0,36.0,3.6,120.0,9.72,47.7,USD/PC,5724.0,1590.0,0.03,0.3,2.7,1.0
Black Basalt Poolcovers 60306/3,0124/X112,X11.2,Nhóm đầu 1,Netherlands,BX,BX6.1DOX1-060030T6/3,6.1,Pool surrounding,Đá ghép hồ bơi,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Super premium,2024-02-27,2024.0,"Black basalt Poolcovers
Top side flamed, bottom sawn, heads sawn, front edge 6cm honed and up and down chamfered - back edges (3cm) also honed and up and down chamfered 2mm, left corner cutting 45o (as drawing no.2)","BAZAN XÁM, Đá bo hồ bơi-Mặt đốt, cạnh cưa, vạt mép 2mm, đáy cắt 6/3 cạnh bo tròn R=3 và hone, cạnh trái cắt góc 45o (như bản vẽ 2 đính kèm)",60.0,30.0,6.0,25.0,,4.5,0.27,15.0,0.73,17.82,USD/PC,445.5,1650.0,0.0108,0.18,2.7,1.0
Black Basalt Poolcovers 60306/3,0124/X112,X11.2,Nhóm đầu 1,Netherlands,BX,BX6.1DOX1-060030R6/3,6.1,Pool surrounding,Đá ghép hồ bơi,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Super premium,2024-02-27,2024.0,"Black basalt Poolcovers
Top side flamed, bottom sawn, heads sawn, front edge 6cm honed and up and down chamfered - back edges (3cm) also honed and up and down chamfered 2mm, right corner cutting 45o (as drawing no.2)","BAZAN XÁM, Đá bo hồ bơi-Mặt đốt, cạnh cưa, vạt mép 2mm, đáy cắt 6/3 cạnh bo tròn R=3 và hone, cạnh phải cắt góc 45o (như bản vẽ 2 đính kèm)",60.0,30.0,6.0,25.0,,4.5,0.27,15.0,0.73,17.82,USD/PC,445.5,1650.0,0.0108,0.18,2.7,1.0
Black Basalt Right corner 100/703010/3,0124/X112,X11.2,Nhóm đầu 1,Netherlands,BX,BX6.1DOX1-10030RC10/3,6.1,Pool surrounding,Đá ghép hồ bơi,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Super premium,2024-02-27,2024.0,"Black basalt Right corner
Top + front + back side flamed, other sawn cut, right corner cutting 45o like the picture.","BAZAN XÁM, Chữ U-Mặt và 2 cạnh dài đốt chải, các cạnh còn lại cưa, tất cả các cạnh vạt mép 2mm, cạnh phải cắt 100/70, đáy cắt 10/3",100.0,30.0,10.0,60.0,3.0,18.0,1.8,60.0,4.86,47.7,USD/PC,2862.0,1590.0,0.03,0.3,2.7,1.0
Black Basalt Left corner 100/703010/3,0124/X112,X11.2,Nhóm đầu 1,Netherlands,BX,BX6.0DOC1-10030LC10/3,6.1,Pool surrounding,Đá ghép hồ bơi,DOC,Flamed Brush,"Pool surrounding,Window sill, covering",Super premium,2024-02-27,2024.0,"Black basalt Left corner
Top + front + back side flamed, other sawn cut, left corner cutting 45o like the picture","BAZAN XÁM, Chữ U-Mặt và 2 cạnh dài đốt chải, các cạnh còn lại cưa, tất cả các cạnh vạt mép 2mm, cạnh trái cắt 100/70, đáy cắt 10/3",100.0,30.0,10.0,60.0,3.0,18.0,1.8,60.0,4.86,47.7,USD/PC,2862.0,1590.0,0.03,0.3,2.7,1.0
Black Basalt Poolcovers 100303 (40),0124/X112,X11.2,Nhóm đầu 1,Netherlands,BX,BX6.1DOX1-1000300030,6.1,Pool surrounding,Đá ghép hồ bơi,DOX,Flamed Water,Interior_Tiles,Super premium,2024-02-27,2024.0,"Black Basalt Poolcovers
5 surface flamed brush, chamfered 2mm","BAZAN XÁM, Đá bo hồ bơi-5 mặt đốt chải, vạt mép 3mm.",100.0,30.0,3.0,100.0,2.0,30.0,0.9,100.0,2.43,16.8,USD/PC,1680.0,1866.6666666666665,0.009,0.3,2.7,1.0
Bluestone Paving 15154 (400),01/A-X469/21,X46,Nhóm đầu 4,Ireland,MB,MB1.2QME0-0150150040,1.2,Other (1.2),Khác (1.2),QME,Tumbled,Exterior_Tiles,Common,2024-02-23,2024.0,Bluestone Paving Premium tumbled,"BLUESTONE, Đá lát-Quay mẻ",15.0,15.0,4.0,11200.0,28.0,252.0,10.08,1680.0,27.22,16.6,USD/M2,4183.2,415.0,0.0009,0.0225,2.7,1.0
Absolute Basalt Tiles 20103 (660),01/A-X45/21,X45,Nhóm đầu 4,Ireland,BD,BD7.1DOX1-0200100030,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,2024-02-23,2024.0,"Absolute Black Basalt Tiles Surface flamed and water jet, sawn edges & chamfered","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép chống mẻ.",20.0,10.0,3.0,7800.0,13.0,156.0,4.68,1560.0,13.81,24.2,USD/M2,3775.2,806.6666666666666,0.0006,0.02,2.95,1.0
Absolute Basalt Tiles 20102 (900),01/A-X45/21,X45,Nhóm đầu 4,Ireland,BD,BD7.1DOX1-0200100020,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,2024-02-23,2024.0,"Absolute Black Basalt Tiles Surface flamed and water jet, sawn edges & chamfered","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm/45o",20.0,10.0,2.0,11700.0,13.0,234.0,4.68,2340.0,13.81,24.2,USD/M2,5662.8,1210.0,0.0004,0.02,2.95,1.0
Black Basalt Cubic 10108 (700) M2,04-X65/21,X65,Nhóm đầu 6,China,BX,BX1.1CTA0-0100100080,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Economy,2024-02-23,2024.0,Black Basalt Cubes   All side handmade,"BAZAN XÁM, Cubic-Chẻ tay tự nhiên",10.0,10.0,8.0,10000.0,20.0,100.0,8.0,1000.0,19.08,22.0,USD/M2,2200.0,275.0,0.0008,0.01,2.65,0.875
Black Basalt Cubic 10104 (450),04-X65/21,X65,Nhóm đầu 6,China,BX,BX1.1CTA0-0100100040,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Economy,2024-02-23,2024.0,Black Basalt Cube  All sides natural split,"BAZAN XÁM, Cubic-Chẻ tay tự nhiên",10.0,10.0,4.0,34000.0,34.0,340.0,13.6,3400.0,36.04,15.72,USD/M2,5344.8,393.0,0.0004,0.01,2.65,1.0
Black Basalt Border 301510 (126),0221/U-X699/21,X69,Nhóm đầu 6,Australia,BX,BX3.2CTA0-0300150100,3.2,Border / Kerbs,Đá bó vỉa hè loại thẳng,CTA,Split Handmade,PALISADE,Economy,2024-02-23,2024.0,Black Basalt Border Hand cut,"BAZAN XÁM, Đá bo vỉa hè-Chẻ tay tự nhiên",30.0,15.0,10.0,1008.0,8.0,45.36,4.54,302.4,12.25,1.53,USD/PC,1542.24,339.7004405286344,0.0045,0.045,2.7,1.0
White Granite Border 301510 (126),0221/U-X699/21,X69,Nhóm đầu 6,Australia,GT,GT3.2CTA0-0300150100,3.2,Border / Kerbs,Đá bó vỉa hè loại thẳng,CTA,Split Handmade,PALISADE,Common,2024-02-23,2024.0,White Granite Border Hand cut,"GRANITE TRẮNG, Đá bo vỉa hè-Chẻ tay tự nhiên",30.0,15.0,10.0,1008.0,8.0,45.36,4.54,302.4,12.25,1.89,USD/PC,1905.12,419.6299559471365,0.0045,0.045,2.7,1.0
